electricity_cost,billing_periods,heated_square_footage,engineered_total_square_footage,heating_degree_days,cooling_degree_days,NUMFRIG,NUMFREEZ,NUMLAPTOP,NUMTABLET,NUMSMPHONE,NUMCFAN,NUMFLOORFAN,NUMWWAC,NUMPORTAC,NUMMEAL,state_postal,BA_climate,IECC_climate_code,KOWNRENT,home_size,num_appliances,temp_hdd,temp_cdd,temp_degree_days,bill_amount,bill_per_period,month_periods,log_bill_amount
1566.29,1,1100,1650,8382,269,1,2,1,2,4,3,2,1.0,0.0,2,CO,Cold,6B,1,1100,18.0,8382,269,8651,1566.29,1566.29,1,7.356465044591274
1395.38,1,270,820,311,4729,1,1,0,0,2,1,0,0.0,0.0,4,TX,Hot-Humid,2A,1,270,9.0,311,4729,5040,1395.38,1395.38,1,7.240922058594624
4340.62,1,290,2000,1167,1484,2,0,0,0,0,1,0,0.0,0.0,3,CA,Hot-Dry,3B,1,290,6.0,1167,1484,2651,4340.62,4340.62,1,8.375772474034198
1738.48,1,3250,3250,2540,2557,3,1,2,1,3,2,0,0.0,0.0,1,TX,Hot-Dry,3B,1,3250,13.0,2540,2557,5097,1738.48,1738.48,1,7.460766447211481
1003.91,1,1620,1620,5518,747,1,1,3,0,5,1,2,0.0,0.0,2,ID,Cold,5B,1,1620,15.0,5518,747,6265,1003.91,1003.91,1,6.911657654799378
2262.5,1,2520,2520,7419,879,1,1,1,1,2,5,0,0.0,0.0,2,IA,Cold,6A,1,2520,13.0,7419,879,8298,2262.5,2262.5,1,7.724225675574081
1905.2,1,1890,1890,1220,2471,2,0,2,2,3,2,2,0.0,0.0,2,CA,Hot-Dry,3B,1,1890,15.0,1220,2471,3691,1905.2,1905.2,1,7.552342268926705
319.8,5,1000,1000,4952,888,1,0,1,0,1,1,0,2.0,0.0,2,WA,Cold,5B,2,1000,8.0,4952,888,5840,319.8,63.96,5,5.767695800399854
2765.17,1,2000,2000,3390,1249,1,0,1,0,2,4,0,0.0,0.0,3,TN,Mixed-Humid,4A,1,2000,11.0,3390,1249,4639,2765.17,2765.17,1,7.924857394887421
847.19,1,2850,2850,8042,607,1,1,0,0,1,1,0,0.0,0.0,3,ND,Cold,6A,1,2850,7.0,8042,607,8649,847.19,847.19,1,6.741924990629243
751.36,1,1700,1700,143,4713,1,0,0,1,1,3,0,0.0,1.0,2,FL,Hot-Humid,2A,1,1700,9.0,143,4713,4856,751.36,751.36,1,6.621884897759622
1061.16,1,1240,1240,5247,918,1,0,0,0,1,0,0,0.0,0.0,2,MA,Cold,5A,1,1240,4.0,5247,918,6165,1061.16,1061.16,1,6.967117928375644
1116.4,1,2350,2350,7466,817,2,0,1,4,2,1,0,0.0,0.0,3,MN,Cold,6A,1,2350,13.0,7466,817,8283,1116.4,1116.4,1,7.017864501662167
1419.97,1,2300,4600,3781,1178,1,0,1,0,2,0,0,0.0,0.0,2,TN,Mixed-Humid,4A,2,2300,6.0,3781,1178,4959,1419.97,1419.97,1,7.25839102361157
369.54,1,1000,1000,4204,1372,1,0,0,0,1,2,0,0.0,0.0,6,MD,Mixed-Humid,4A,1,1000,10.0,4204,1372,5576,369.54,369.54,1,5.9122589889270065
1012.2,1,1350,2020,5246,1098,1,0,1,0,1,0,0,0.0,0.0,2,CT,Cold,5A,1,1350,5.0,5246,1098,6344,1012.2,1012.2,1,6.919881458779978
703.13,5,2900,2900,4717,914,1,0,0,2,2,3,0,0.0,0.0,2,ID,Cold,5B,1,2900,10.0,4717,914,5631,703.13,140.626,5,6.555541796478612
749.8,2,0,1000,1137,3625,1,0,3,4,5,3,0,0.0,0.0,3,TX,Hot-Humid,2A,2,0,19.0,1137,3625,4762,749.8,374.9,2,6.6198065043018115
1712.41,1,2940,2940,2615,1753,1,0,0,1,2,0,0,0.0,0.0,3,NC,Mixed-Humid,3A,1,2940,7.0,2615,1753,4368,1712.41,1712.41,1,7.445657014010806
1230.76,1,2400,2400,1616,2668,1,0,0,1,1,4,2,0.0,0.0,0,GA,Mixed-Humid,3A,1,2400,9.0,1616,2668,4284,1230.76,1230.76,1,7.1153871437322564
5709.3,1,0,2470,559,3736,1,0,1,1,3,5,0,0.0,0.0,2,FL,Hot-Humid,2A,1,0,13.0,559,3736,4295,5709.3,5709.3,1,8.649851703191091
677.04,1,700,700,7460,423,1,0,0,0,2,1,2,1.0,0.0,1,ME,Cold,6A,2,700,8.0,7460,423,7883,677.04,677.04,1,6.51773035536185
1809.49,1,2400,2400,7244,871,1,2,2,2,2,6,0,0.0,0.0,2,MN,Cold,6A,1,2400,17.0,7244,871,8115,1809.49,1809.49,1,7.500800316600022
1134.54,5,670,670,4196,1363,1,0,1,2,1,0,2,0.0,0.0,1,NY,Mixed-Humid,4A,1,670,8.0,4196,1363,5559,1134.54,226.908,5,7.033982561421183
2665.99,1,1600,2400,2014,2717,1,0,1,0,0,3,0,0.0,0.0,4,CA,Hot-Dry,3B,2,1600,9.0,2014,2717,4731,2665.99,2665.99,1,7.888330749793885
1191.95,1,900,1800,6262,636,1,0,2,1,2,0,0,0.0,0.0,2,NH,Cold,5A,1,900,8.0,6262,636,6898,1191.95,1191.95,1,7.083345900436799
179.83,1,0,1100,867,1374,1,0,0,1,1,0,1,0.0,0.0,3,CA,Hot-Dry,3B,2,0,7.0,867,1374,2241,179.83,179.83,1,5.192011960177106
1281.73,1,1200,1200,10548,2,2,1,0,5,9,0,3,0.0,0.0,2,AK,Very-Cold,7AK,2,1200,22.0,10548,2,10550,1281.73,1281.73,1,7.15596600687521
1181.14,1,1210,1210,3461,1603,1,1,0,4,2,0,1,0.0,0.0,2,VA,Mixed-Humid,4A,2,1210,11.0,3461,1603,5064,1181.14,1181.14,1,7.074235352778737
3158.51,1,2100,2100,3915,1567,1,1,0,0,3,6,0,0.0,0.0,1,MO,Mixed-Humid,4A,1,2100,12.0,3915,1567,5482,3158.51,3158.51,1,8.057855676393581
614.8,1,580,580,3485,1635,1,1,0,3,4,0,0,0.0,0.0,1,DC,Mixed-Humid,4A,2,580,10.0,3485,1635,5120,614.8,614.8,1,6.421297011664441
934.97,5,2120,2120,6968,233,1,0,0,3,2,1,0,0.0,0.0,2,MT,Cold,6B,1,2120,9.0,6968,233,7201,934.97,186.994,5,6.840514443212437
841.63,5,2230,2230,10513,6,3,0,2,4,2,3,1,0.0,0.0,3,AK,Very-Cold,7AK,1,2230,18.0,10513,6,10519,841.63,168.326,5,6.735340487735961
3313.75,1,600,1200,4707,1121,1,0,0,0,1,2,0,1.0,0.0,4,CT,Cold,5A,2,600,9.0,4707,1121,5828,3313.75,3313.75,1,8.105835757603236
678.66,5,900,900,8780,459,1,0,1,1,3,1,0,2.0,0.0,2,MN,Very-Cold,7A,2,900,11.0,8780,459,9239,678.66,135.732,5,6.520120265771345
2117.12,5,1500,2250,4378,234,1,0,2,0,2,0,0,0.0,0.0,0,WA,Marine,4C,2,1500,5.0,4378,234,4612,2117.12,423.424,5,7.6578119535151625
1126.58,1,1000,1000,3161,1505,1,0,3,0,4,0,3,0.0,0.0,4,TN,Mixed-Humid,4A,2,1000,15.0,3161,1505,4666,1126.58,1126.58,1,7.0269417737733
549.16,5,2130,4260,6243,810,1,0,0,1,1,2,0,0.0,0.0,6,MA,Cold,5A,2,2130,11.0,6243,810,7053,549.16,109.832,5,6.308389838029404
811.57,1,800,800,5237,815,1,0,2,0,0,0,3,0.0,0.0,3,RI,Cold,5A,2,800,9.0,5237,815,6052,811.57,811.57,1,6.6989706432467875
1093.31,1,2100,3150,6031,791,2,0,2,1,2,0,3,2.0,0.0,1,NY,Cold,5A,1,2100,13.0,6031,791,6822,1093.31,1093.31,1,6.996965071018932
354.09,1,1530,1530,5641,901,1,0,1,0,0,1,0,0.0,0.0,4,CO,Cold,5B,1,1530,7.0,5641,901,6542,354.09,354.09,1,5.869551118109087
730.25,1,2450,2450,4992,1125,1,0,2,0,2,0,0,0.0,0.0,6,OH,Cold,5A,1,2450,11.0,4992,1125,6117,730.25,730.25,1,6.59338694126785
679.82,1,1960,2290,5314,813,1,0,1,2,1,4,0,3.0,0.0,4,PA,Cold,5A,1,1960,16.0,5314,813,6127,679.82,679.82,1,6.5218280572470135
869.45,1,1860,1860,6183,819,1,1,0,1,1,4,0,0.0,0.0,4,IL,Cold,5A,1,1860,12.0,6183,819,7002,869.45,869.45,1,6.767860827828078
642.32,1,1400,1400,2476,1778,1,0,0,0,1,4,0,0.0,0.0,2,GA,Mixed-Humid,3A,1,1400,8.0,2476,1778,4254,642.32,642.32,1,6.465086621876429
2252.1,1,2450,2450,5211,946,3,0,3,2,4,4,0,0.0,0.0,4,RI,Cold,5A,1,2450,20.0,5211,946,6157,2252.1,2252.1,1,7.719618393247067
888.06,1,950,950,4201,1367,2,0,2,1,5,0,4,0.0,0.0,1,NY,Mixed-Humid,4A,2,950,15.0,4201,1367,5568,888.06,888.06,1,6.789039308277152
1003.33,1,1250,1880,7474,413,1,0,1,2,2,0,3,0.0,0.0,3,ME,Cold,6A,1,1250,12.0,7474,413,7887,1003.33,1003.33,1,6.911079746810157
1550.77,1,1010,1010,4225,1364,1,0,2,0,3,1,0,0.0,0.0,1,NJ,Mixed-Humid,4A,1,1010,8.0,4225,1364,5589,1550.77,1550.77,1,7.346506860755391
2284.46,1,1980,1980,2293,1139,1,1,1,0,2,5,1,0.0,0.0,3,CA,Hot-Dry,3B,1,1980,14.0,2293,1139,3432,2284.46,2284.46,1,7.73388495154822
1995.63,1,1680,1680,8566,398,1,3,1,3,2,1,1,0.0,0.0,3,MN,Very-Cold,7A,1,1680,15.0,8566,398,8964,1995.63,1995.63,1,7.598715068946647
3382.46,1,3100,5430,2112,2179,2,1,4,2,6,3,5,0.0,0.0,2,NC,Mixed-Humid,3A,2,3100,25.0,2112,2179,4291,3382.46,3382.46,1,8.12635853440222
1626.7,1,1330,2000,4775,976,2,0,1,1,2,2,0,0.0,0.0,2,NY,Mixed-Humid,4A,1,1330,10.0,4775,976,5751,1626.7,1626.7,1,7.394308701772408
1959.13,1,1150,1150,3792,1553,2,0,3,3,6,3,2,0.0,0.0,1,KY,Mixed-Humid,4A,2,1150,20.0,3792,1553,5345,1959.13,1959.13,1,7.58025577613074
1151.45,1,1160,1160,3535,1627,1,1,0,0,1,2,1,1.0,0.0,1,MD,Mixed-Humid,4A,2,1160,8.0,3535,1627,5162,1151.45,1151.45,1,7.048777296694025
2082.55,1,1800,1800,5605,1050,4,3,0,0,3,3,0,3.0,0.0,2,IN,Cold,5A,1,1800,18.0,5605,1050,6655,2082.55,2082.55,1,7.641348383356614
585.13,1,1850,1850,5299,920,1,1,2,1,1,0,0,1.0,0.0,3,PA,Cold,5A,1,1850,10.0,5299,920,6219,585.13,585.13,1,6.371834044766378
5239.77,1,4050,4050,5900,791,2,0,4,2,4,2,0,0.0,0.0,1,MA,Cold,5A,1,4050,15.0,5900,791,6691,5239.77,5239.77,1,8.564032883221985
1842.93,1,2130,3850,7038,1041,2,1,1,1,2,4,0,0.0,0.0,3,SD,Cold,6A,1,2130,14.0,7038,1041,8079,1842.93,1842.93,1,7.519111975396688
758.58,1,3000,3000,6662,1026,1,1,2,1,2,6,0,0.0,0.0,1,SD,Cold,5A,1,3000,14.0,6662,1026,7688,758.58,758.58,1,6.631448264551861
2889.72,1,3000,3990,4338,1318,2,0,3,2,3,3,0,0.0,0.0,2,NJ,Cold,5A,1,3000,15.0,4338,1318,5656,2889.72,2889.72,1,7.968914890599596
1577.69,1,3860,3860,2203,2468,2,0,3,4,4,3,2,0.0,0.0,1,TX,Hot-Humid,3A,1,3860,19.0,2203,2468,4671,1577.69,1577.69,1,7.3637170309026985
875.91,1,2400,2400,7514,229,2,1,1,2,2,0,2,0.0,0.0,3,MT,Cold,6B,1,2400,13.0,7514,229,7743,875.91,875.91,1,6.775263345932276
1402.04,1,3400,3400,5929,451,1,1,1,1,1,1,0,0.0,0.0,1,WA,Cold,5B,1,3400,7.0,5929,451,6380,1402.04,1402.04,1,7.245683597858014
553.22,5,900,900,4010,1317,1,0,2,1,1,1,0,2.0,0.0,1,DC,Mixed-Humid,4A,2,900,9.0,4010,1317,5327,553.22,110.644,5,6.315755752427038
333.1,5,1790,1790,1268,4473,2,0,3,2,3,7,0,0.0,0.0,2,AZ,Hot-Dry,2B,1,1790,19.0,1268,4473,5741,333.1,66.62,5,5.808442745199634
3244.6,1,3900,3900,4921,228,2,0,2,0,3,1,0,0.0,0.0,1,OR,Marine,4C,1,3900,9.0,4921,228,5149,3244.6,3244.6,1,8.0847473549763
1606.9,1,3300,3300,2616,1750,2,0,5,0,4,3,2,0.0,0.0,2,NC,Mixed-Humid,3A,1,3300,18.0,2616,1750,4366,1606.9,1606.9,1,7.382062136047708
1817.28,1,1450,1450,6907,295,2,1,0,1,4,2,3,0.0,0.0,1,MT,Cold,6B,1,1450,14.0,6907,295,7202,1817.28,1817.28,1,7.505096156689068
992.89,1,1540,1540,2186,1836,1,0,1,0,3,4,0,0.0,0.0,1,CA,Hot-Dry,3B,1,1540,10.0,2186,1836,4022,992.89,992.89,1,6.900619882481125
1754.49,1,2500,2500,3140,2152,2,1,0,1,2,5,4,0.0,0.0,3,OK,Mixed-Humid,3A,1,2500,18.0,3140,2152,5292,1754.49,1754.49,1,7.469933495377503
5331.28,1,6200,6200,804,3767,2,0,5,2,5,1,0,0.0,0.0,2,TX,Hot-Humid,2A,1,6200,17.0,804,3767,4571,5331.28,5331.28,1,8.58134663842228
371.99,5,1750,1750,4729,1109,1,0,0,1,1,2,0,0.0,0.0,2,PA,Mixed-Humid,4A,2,1750,7.0,4729,1109,5838,371.99,74.398,5,5.918866972191396
1495.85,1,3500,3500,7188,889,1,1,3,4,4,2,3,0.0,0.0,1,MN,Cold,6A,1,3500,19.0,7188,889,8077,1495.85,1495.85,1,7.310449886127634
1649.23,1,1000,1000,3023,1492,2,0,0,0,1,3,4,0.0,0.0,3,SC,Mixed-Humid,3A,1,1000,13.0,3023,1492,4515,1649.23,1649.23,1,7.4080637913051826
1995.28,1,2700,2700,2666,1777,1,1,2,2,3,1,0,0.0,0.0,1,NC,Mixed-Humid,4A,1,2700,11.0,2666,1777,4443,1995.28,1995.28,1,7.598539670352894
1188.03,1,640,640,10480,7,1,0,0,0,0,0,0,0.0,0.0,3,AK,Very-Cold,7AK,1,640,4.0,10480,7,10487,1188.03,1188.03,1,7.080051752129003
1748.44,1,3000,3000,1138,3623,2,0,5,2,3,3,1,0.0,0.0,2,TX,Hot-Humid,2A,1,3000,18.0,1138,3623,4761,1748.44,1748.44,1,7.466479240787401
715.74,1,1220,1840,4949,984,2,0,1,3,3,4,1,0.0,0.0,2,PA,Cold,5A,1,1220,16.0,4949,984,5933,715.74,715.74,1,6.573316972521909
1412.29,1,2100,2100,2215,2980,1,0,4,1,4,0,1,0.0,0.0,2,TX,Hot-Dry,3B,1,2100,13.0,2215,2980,5195,1412.29,1412.29,1,7.252967779401363
2041.53,1,2020,2020,6154,1045,4,1,2,2,2,1,2,3.0,0.0,2,IA,Cold,5A,1,2020,19.0,6154,1045,7199,2041.53,2041.53,1,7.621454805728808
2671.77,1,0,1850,0,4964,3,1,0,5,3,2,0,0.0,0.0,1,HI,Hot-Humid,1A,1,0,15.0,0,4964,4964,2671.77,2671.77,1,7.890496453107315
1144.29,1,0,1730,154,4555,1,1,1,1,1,6,0,0.0,0.0,2,FL,Hot-Humid,2A,1,0,13.0,154,4555,4709,1144.29,1144.29,1,7.04253963631843
1494.61,1,590,590,4197,1337,1,0,1,0,0,0,0,1.0,0.0,3,NY,Mixed-Humid,4A,2,590,6.0,4197,1337,5534,1494.61,1494.61,1,7.309620582227185
2041.71,1,1050,1050,4466,1224,2,1,0,2,0,3,1,2.0,0.0,2,NJ,Mixed-Humid,4A,1,1050,13.0,4466,1224,5690,2041.71,2041.71,1,7.621542971009378
745.25,1,900,900,2624,1766,1,0,1,0,2,0,1,0.0,0.0,2,NC,Mixed-Humid,3A,1,900,7.0,2624,1766,4390,745.25,745.25,1,6.613719732558181
949.25,1,1800,1800,3950,1410,2,1,1,0,3,2,0,0.0,0.0,2,KY,Mixed-Humid,4A,1,1800,11.0,3950,1410,5360,949.25,949.25,1,6.855672199111912
933.18,1,1200,1200,4960,1147,1,1,4,2,2,0,1,0.0,0.0,2,OH,Cold,5A,1,1200,13.0,4960,1147,6107,933.18,933.18,1,6.838598108284524
405.86,5,2240,2240,1427,3931,3,0,2,1,2,7,0,0.0,0.0,1,AZ,Hot-Dry,2B,1,2240,16.0,1427,3931,5358,405.86,81.172,5,6.006008272548823
1399.83,1,2410,2410,4531,191,1,1,4,4,3,0,1,0.0,0.0,1,WA,Marine,4C,1,2410,15.0,4531,191,4722,1399.83,1399.83,1,7.244106079658875
1300.46,1,2800,2800,4409,1128,1,0,1,1,1,3,0,0.0,0.0,6,KY,Mixed-Humid,4A,1,2800,13.0,4409,1128,5537,1300.46,1300.46,1,7.170473327014688
1424.6,5,1250,2500,10955,4,1,1,0,1,1,1,0,0.0,0.0,2,AK,Very-Cold,7AK,1,1250,7.0,10955,4,10959,1424.6,284.91999999999996,5,7.261646351544253
2578.83,1,4070,4070,6030,595,1,0,1,1,1,1,1,0.0,0.0,5,CT,Cold,5A,1,4070,11.0,6030,595,6625,2578.83,2578.83,1,7.85509108668662
767.69,1,2100,2100,4528,313,1,0,1,1,1,0,2,0.0,0.0,1,OR,Marine,4C,1,2100,7.0,4528,313,4841,767.69,767.69,1,6.6433860058274306
519.74,1,1650,1650,4399,1262,1,0,0,0,1,0,0,0.0,0.0,4,PA,Mixed-Humid,4A,1,1650,6.0,4399,1262,5661,519.74,519.74,1,6.2533286865337905
2396.5,1,1470,1470,10609,4,2,1,2,2,3,2,2,0.0,0.0,6,AK,Very-Cold,7AK,1,1470,20.0,10609,4,10613,2396.5,2396.5,1,7.781764618599686
467.17,5,600,600,5348,803,1,0,0,1,0,0,0,0.0,0.0,2,NM,Cold,5B,2,600,4.0,5348,803,6151,467.17,93.434,5,6.14669321712355
772.49,5,1800,1800,2827,2087,1,0,0,1,0,0,0,1.0,0.0,2,CA,Mixed-Dry,4B,1,1800,5.0,2827,2087,4914,772.49,154.498,5,6.649619063704295
638.38,1,1350,2700,6158,748,2,0,2,0,1,2,1,1.0,0.0,2,NY,Cold,5A,1,1350,11.0,6158,748,6906,638.38,638.38,1,6.458933717324055
2336.33,1,1300,1300,3628,1842,3,1,1,1,2,6,0,0.0,0.0,2,OK,Mixed-Humid,3A,1,1300,16.0,3628,1842,5470,2336.33,2336.33,1,7.756336601094145
2085.12,5,1500,1500,2206,1960,1,1,1,1,3,5,1,0.0,0.0,5,SC,Mixed-Humid,3A,1,1500,18.0,2206,1960,4166,2085.12,417.024,5,7.642581686533571
1588.98,1,3400,3400,2754,1903,3,0,2,1,2,8,1,0.0,0.0,5,VA,Mixed-Humid,4A,1,3400,22.0,2754,1903,4657,1588.98,1588.98,1,7.370847579925095
1521.0,1,0,1200,1,3443,1,0,2,1,3,0,3,1.0,0.0,3,HI,Hot-Humid,1A,1,0,14.0,1,3443,3444,1521.0,1521.0,1,7.327123292259293
1291.22,1,2890,2890,6667,408,2,1,4,3,3,4,0,0.0,0.0,1,CO,Cold,5B,1,2890,18.0,6667,408,7075,1291.22,1291.22,1,7.163342786862886
740.2,2,1960,1960,2860,1484,1,0,2,0,2,4,0,0.0,0.0,3,GA,Mixed-Humid,3A,1,1960,12.0,2860,1484,4344,740.2,370.1,2,6.606920419952056
774.67,5,600,600,387,4270,2,0,0,0,0,0,1,1.0,0.0,2,FL,Hot-Humid,2A,2,600,6.0,387,4270,4657,774.67,154.934,5,6.652437132220424
1840.8,1,2700,2700,1831,2855,1,0,2,1,1,2,0,0.0,0.0,4,TX,Hot-Humid,2A,1,2700,11.0,1831,2855,4686,1840.8,1840.8,1,7.517955538721156
929.78,1,900,900,6899,539,1,1,1,2,2,4,0,1.0,0.0,2,ME,Cold,6A,2,900,14.0,6899,539,7438,929.78,929.78,1,6.83494799902299
1308.41,1,2400,2400,4104,1379,1,1,1,2,5,1,0,0.0,0.0,1,PA,Mixed-Humid,4A,1,2400,12.0,4104,1379,5483,1308.41,1308.41,1,7.1765679385576755
749.05,1,2400,2400,5753,946,1,0,0,1,1,2,0,0.0,0.0,2,MI,Cold,5A,1,2400,7.0,5753,946,6699,749.05,749.05,1,6.618805736963391
714.11,1,1950,1950,5807,1091,1,0,1,0,1,1,0,0.0,0.0,2,NE,Cold,5A,1,1950,6.0,5807,1091,6898,714.11,714.11,1,6.571037012097961
2964.06,1,2600,2600,5860,853,1,0,2,2,5,7,0,0.0,0.0,2,IN,Cold,5A,1,2600,19.0,5860,853,6713,2964.06,2964.06,1,7.994315229126072
1090.42,1,2590,2590,1260,2655,1,0,1,1,2,7,0,0.0,0.0,2,LA,Hot-Humid,2A,1,2590,14.0,1260,2655,3915,1090.42,1090.42,1,6.994318222106996
1869.36,1,3690,5540,7120,1007,2,0,3,0,3,2,1,0.0,1.0,2,SD,Cold,6A,2,3690,14.0,7120,1007,8127,1869.36,1869.36,1,7.533351405279802
1102.82,1,800,800,2748,2190,1,1,1,0,2,3,1,0.0,0.0,3,AR,Mixed-Humid,3A,2,800,12.0,2748,2190,4938,1102.82,1102.82,1,7.00562581463989
703.21,1,2000,2000,6675,826,1,0,0,0,3,1,1,3.0,0.0,2,NY,Cold,6A,2,2000,11.0,6675,826,7501,703.21,703.21,1,6.555655566975201
3930.93,1,2000,2500,6986,555,2,1,1,0,2,5,0,0.0,0.0,3,VT,Cold,6A,1,2000,14.0,6986,555,7541,3930.93,3930.93,1,8.276631318089564
1382.56,1,2000,2000,2776,1491,1,0,1,2,2,5,1,0.0,0.0,1,GA,Mixed-Humid,4A,1,2000,13.0,2776,1491,4267,1382.56,1382.56,1,7.231692132093089
529.49,5,820,820,5112,876,1,0,3,2,2,2,0,1.0,0.0,4,CT,Cold,5A,2,820,15.0,5112,876,5988,529.49,105.898,5,6.271914279121858
1628.6,1,1750,1750,902,5290,1,1,1,0,2,2,2,0.0,0.0,4,AZ,Hot-Dry,2B,1,1750,13.0,902,5290,6192,1628.6,1628.6,1,7.395476029033031
1199.52,1,1000,1000,4648,1104,1,0,1,0,1,0,0,3.0,0.0,3,CT,Cold,5A,1,1000,9.0,4648,1104,5752,1199.52,1199.52,1,7.089676755754752
3202.5,1,3890,3890,5707,900,3,2,2,2,2,0,0,0.0,0.0,3,IN,Cold,5A,1,3890,14.0,5707,900,6607,3202.5,3202.5,1,8.071687033770889
853.43,1,0,1390,629,5095,3,1,1,0,0,3,0,2.0,0.0,1,CA,Hot-Dry,3B,1,0,11.0,629,5095,5724,853.43,853.43,1,6.749263523639662
1745.27,1,1650,1650,544,4191,2,0,1,0,2,4,0,0.0,0.0,1,TX,Hot-Humid,2A,1,1650,10.0,544,4191,4735,1745.27,1745.27,1,7.464664550461113
1058.51,5,1500,1500,4689,1125,1,0,1,1,1,1,0,0.0,0.0,2,OH,Mixed-Humid,4A,1,1500,7.0,4689,1125,5814,1058.51,211.702,5,6.9646175378614235
828.53,1,1330,1660,4333,245,2,1,1,1,2,0,0,1.0,0.0,2,WA,Marine,4C,1,1330,10.0,4333,245,4578,828.53,828.53,1,6.719653046229156
1802.55,1,2960,3700,4595,1179,2,0,4,2,4,4,0,0.0,0.0,3,NJ,Mixed-Humid,4A,1,2960,19.0,4595,1179,5774,1802.55,1802.55,1,7.4969576080254186
460.57,1,2420,3110,4785,126,1,0,2,2,3,0,2,0.0,0.0,1,WA,Marine,4C,1,2420,11.0,4785,126,4911,460.57,460.57,1,6.132464852829423
1818.43,1,700,700,370,4327,2,1,1,0,1,0,1,0.0,0.0,1,FL,Hot-Humid,2A,1,700,7.0,370,4327,4697,1818.43,1818.43,1,7.50572877042248
1519.14,1,2350,2350,7143,870,2,0,2,3,2,5,0,0.0,0.0,2,MN,Cold,6A,1,2350,16.0,7143,870,8013,1519.14,1519.14,1,7.325899664247375
3795.03,5,0,700,0,4952,1,0,3,3,2,1,3,2.0,0.0,2,HI,Hot-Humid,1A,2,0,17.0,0,4952,4952,3795.03,759.0060000000001,5,8.241447594936824
1224.83,1,1200,1500,7484,411,1,0,4,0,5,5,3,1.0,0.0,2,WI,Cold,6A,1,1200,21.0,7484,411,7895,1224.83,1224.83,1,7.1105573378384115
1532.4,5,1100,1650,5095,1046,1,1,0,0,0,2,3,0.0,0.0,1,PA,Cold,5A,2,1100,8.0,5095,1046,6141,1532.4,306.48,5,7.334590412826494
4245.39,1,2080,2080,1467,1939,2,0,3,3,3,4,0,0.0,0.0,2,CA,Hot-Dry,3B,1,2080,17.0,1467,1939,3406,4245.39,4245.39,1,8.35358896731692
2737.51,1,1540,1540,1026,3444,2,1,3,4,2,4,0,0.0,0.0,4,TX,Hot-Humid,2A,1,1540,20.0,1026,3444,4470,2737.51,2737.51,1,7.914804027086121
1375.96,5,590,840,1248,4519,1,1,2,2,2,4,1,0.0,1.0,3,AZ,Hot-Dry,2B,1,590,17.0,1248,4519,5767,1375.96,275.192,5,7.226906948303313
735.84,1,1440,1440,1144,3022,2,0,0,1,1,5,1,0.0,0.0,2,LA,Hot-Humid,2A,1,1440,12.0,1144,3022,4166,735.84,735.84,1,6.601012703791613
1224.62,1,1800,1800,3947,1513,1,2,1,3,3,3,0,0.0,0.0,1,KY,Mixed-Humid,4A,1,1800,14.0,3947,1513,5460,1224.62,1224.62,1,7.110385870773956
676.11,1,980,980,2146,2234,1,0,0,0,0,3,0,3.0,0.0,4,MS,Mixed-Humid,3A,1,980,11.0,2146,2234,4380,676.11,676.11,1,6.516355784698684
1987.2,1,3150,3150,4982,1124,2,0,2,1,2,5,2,0.0,0.0,2,OH,Cold,5A,1,3150,16.0,4982,1124,6106,1987.2,1987.2,1,7.59448189173916
2766.18,1,3000,3000,3181,2045,3,1,3,2,2,5,0,0.0,0.0,1,OK,Mixed-Humid,3A,1,3000,17.0,3181,2045,5226,2766.18,2766.18,1,7.925222586029267
1562.14,1,1140,1140,6937,663,1,1,0,0,0,3,0,0.0,0.0,2,WI,Cold,6A,2,1140,7.0,6937,663,7600,1562.14,1562.14,1,7.353811955064399
875.0,5,0,700,3370,1542,1,0,1,1,2,0,2,2.0,0.0,2,AR,Mixed-Humid,3A,2,0,11.0,3370,1542,4912,875.0,175.0,5,6.774223886357614
528.24,1,1500,1500,1408,1978,1,0,0,2,1,1,3,0.0,1.0,4,CA,Hot-Dry,3B,1,1500,13.0,1408,1978,3386,528.24,528.24,1,6.269550725886316
2302.68,1,1000,1000,2765,457,1,0,2,1,3,2,0,0.0,0.0,2,CA,Marine,3C,2,1000,11.0,2765,457,3222,2302.68,2302.68,1,7.7418289409696515
1517.04,1,1400,1400,2475,1938,1,0,0,1,2,0,0,0.0,0.0,1,AR,Mixed-Humid,3A,1,1400,5.0,2475,1938,4413,1517.04,1517.04,1,7.324516346832153
689.49,1,710,710,4206,1363,2,0,1,1,2,0,1,0.0,0.0,2,NY,Mixed-Humid,4A,2,710,9.0,4206,1363,5569,689.49,689.49,1,6.535952193864949
1397.13,1,2000,2000,3072,1638,2,1,1,0,1,2,2,0.0,0.0,4,NC,Mixed-Humid,4A,1,2000,13.0,3072,1638,4710,1397.13,1397.13,1,7.242175411477219
2044.74,1,2000,2000,6958,530,1,1,2,2,2,1,2,2.0,0.0,2,VT,Cold,6A,1,2000,15.0,6958,530,7488,2044.74,2044.74,1,7.623025921029705
1799.96,1,3130,3130,5072,1027,2,1,3,2,3,2,3,1.0,0.0,3,IN,Cold,5A,1,3130,20.0,5072,1027,6099,1799.96,1799.96,1,7.495519721415117
452.11,1,500,500,4272,282,1,0,1,0,1,0,0,0.0,0.0,3,WA,Marine,4C,2,500,6.0,4272,282,4554,452.11,452.11,1,6.113925513056159
